tinestamp,car1_utm_x,car1_utm_y,car1_vel,car1_accel,car1_yaw,car2_utm_x,car2_utm_y,car2_vel_x,car2_vel_y,car2_accel,car2_yaw,estimate_utm_x,estimate_utm_y,estimate_vel_x,estimate_vel_y,estimate_accel,estimate_yaw
1609832192,60202.90048,2974192.663,-0.003795595,0.001983643,2.062581062,60197.8241,2974203.226,-0.518497765,1.07164979,0.129299561,2.036104697,60198.16263,2974202.432,1.126746733,-0.008410365,0.067041377,1.952598573
1609832192,60202.90048,2974192.663,-0.003883692,-0.010375977,2.062577724,60197.76933,2974203.329,-0.524132371,1.080489278,0.090694824,2.035270595,60198.12815,2974202.561,1.186704285,-0.068254594,0.152568546,1.945503864
1609832193,60202.90113,2974192.663,-0.004414692,0.023651123,2.062627792,60197.72059,2974203.439,-0.524429619,1.092383623,0.151424805,2.034605338,60198.09952,2974202.664,1.205275016,-0.107525231,0.18727923,1.942440045
1609832193,60202.90187,2974192.663,-0.004847726,0.022888184,2.062606573,60197.6718,2974203.551,-0.527788699,1.104888082,0.141354004,2.034047139,60198.03474,2974202.778,1.232993643,-0.103216547,0.151058846,1.939883295
1609832193,60202.90216,2974192.663,-0.005646206,0.016937256,2.062625647,60197.62251,2974203.664,-0.5336622,1.118216991,0.193844238,2.033251387,60197.98255,2974202.895,1.236189714,-0.065229556,0.005330556,1.935522945
1609832193,60202.90282,2974192.663,-0.005986997,0.000762939,2.062626362,60197.57284,2974203.779,-0.537043214,1.13386333,0.152950684,2.032533398,60197.95623,2974202.97,1.16048863,-0.025559565,-0.109865495,1.933847091
1609832193,60202.90129,2974192.662,-0.006208151,-0.005187988,2.062644482,60197.52265,2974203.895,-0.544530153,1.146986604,0.133877197,2.031934187,60197.92088,2974203.09,1.12942966,-0.059775596,-0.163236012,1.928860779
1609832193,60202.90129,2974192.662,-0.000697091,-0.015716553,2.062576771,60197.47192,2974204.013,-0.549384832,1.162112594,0.145931641,2.031267332,60197.83795,2974203.197,1.122591449,0.007829383,0.027120504,1.93816692
1609832193,60202.89915,2974192.662,-0.001504311,0.005950928,2.062545776,60197.42068,2974204.132,-0.555592597,1.177648425,0.171413818,2.030589291,60197.80224,2974203.316,1.196021188,-0.004119274,0.188977358,1.947189077
1609832193,60202.89953,2974192.662,-0.001883586,0.016326904,2.06256938,60197.36666,2974204.244,-0.570962071,1.156670213,0.197658936,2.029556517,60197.72754,2974203.431,1.267189905,0.074249462,0.342242004,1.956361484
1609832193,60202.89995,2974192.662,-0.002025942,0.025939941,2.062622547,60197.30969,2974204.348,-0.578523457,1.173087239,0.13296167,2.028785266,60197.68493,2974203.571,1.333541075,-0.000440373,0.407105515,1.957692231
1609832193,60202.89995,2974192.662,-0.002596171,0.01663208,2.062635899,60197.25161,2974204.454,-0.592598438,1.185833335,0.213375488,2.027909086,60197.63068,2974203.697,1.386260195,-0.011042895,0.332803207,1.962084626
1609832194,60202.90078,2974192.662,-0.002813069,0.003356934,2.06268549,60197.19607,2974204.575,-0.598308861,1.202218533,0.183163086,2.02722412,60197.59711,2974203.817,1.376952645,-0.103731813,0.277274575,1.961452016
1609832194,60202.90112,2974192.662,-0.003800785,-0.012207031,2.062673092,60197.1404,2974204.699,-0.597742736,1.222055197,0.166378418,2.026699478,60197.54418,2974203.958,1.394095321,-0.128823663,0.218389705,1.958960466
1609832194,60202.90004,2974192.662,-0.004256497,0.022888184,2.062703371,60197.08459,2974204.824,-0.604519367,1.236973286,0.123958984,2.025968174,60197.45194,2974204.075,1.407912955,-0.043920328,0.23188032,1.964968893
1609832194,60202.90004,2974192.662,-0.004139859,0.01159668,2.062715769,60197.02796,2974204.951,-0.611173809,1.247951269,0.086117188,2.0250872,60197.3668,2974204.185,1.429951799,0.098886781,0.089182311,1.977148326
1609832194,60202.90004,2974192.662,-0.004983858,0.006561279,2.062700748,60196.97114,2974205.078,-0.611772954,1.259502172,0.150509277,2.024634463,60197.36305,2974204.315,1.37463547,0.059036932,-0.083795513,1.979718666
1609832194,60202.8989,2974192.662,-0.000848722,0.007324219,2.062725306,60196.91412,2974205.207,-0.615365326,1.267277837,0.156307617,2.024118342,60197.30352,2974204.423,1.304626975,0.026489718,-0.210657246,1.982663598
1609832194,60202.8989,2974192.662,-0.001465418,0.00579834,2.062745094,60196.85683,2974205.336,-0.616720438,1.272012115,0.14165918,2.023388636,60197.2477,2974204.544,1.270209845,-0.058920983,-0.13382839,1.987528872
1609832194,60202.8989,2974192.662,-0.001600159,-0.018920898,2.062771082,60196.79904,2974205.463,-0.619102836,1.264260411,0.135250488,2.022427235,60197.17005,2974204.671,1.310084463,0.023235173,0.053591448,1.995107513
1609832194,60202.89941,2974192.662,-0.001918683,0.016326904,2.062772751,60196.74094,2974205.586,-0.618559778,1.273098588,0.058041016,2.021953192,60197.13483,2974204.819,1.381022933,-0.032659949,0.15824763,1.998640021
1609832194,60202.89941,2974192.662,-0.0024082,0.016937256,2.062772274,60196.6828,2974205.71,-0.619450629,1.28107655,0.060024658,2.021450387,60197.10283,2974204.947,1.403856175,-0.102896458,0.222689842,1.992148128
1609832195,60202.89941,2974192.662,-0.002620709,0.003051758,2.062732697,60196.62513,2974205.841,-0.622043669,1.284178853,0.059566895,2.020717485,60197.02769,2974205.083,1.443230629,-0.133015792,0.212004959,1.989598216
1609832195,60202.90019,2974192.662,-0.00307321,0.004119873,2.062761068,60196.56713,2974205.972,-0.62556386,1.289289117,0.048885742,2.020028792,60196.94214,2974205.211,1.465042073,-0.039606228,0.23696059,1.996795567
1609832195,60202.90019,2974192.662,-0.003282677,0.008544922,2.062735558,60196.50892,2974206.103,-0.626715124,1.296179533,0.053463379,2.019538238,60196.88647,2974205.341,1.489960897,0.03968402,0.118141529,1.998415295
1609832195,60202.90056,2974192.662,-0.004043863,-0.006256104,2.062811613,60196.45088,2974206.236,-0.62314868,1.30028677,0.019131104,2.019179243,60196.85822,2974205.472,1.449115893,-0.001101391,-0.026112977,1.994865919
1609832195,60202.90056,2974192.662,-0.004400548,0.019378662,2.062816381,60196.39321,2974206.368,-0.620262682,1.305515885,0.021419922,2.01856139,60196.79435,2974205.589,1.393937378,-0.028714032,-0.114018717,1.995369147
1609832195,60202.89826,2974192.662,-0.000918109,0.020599365,2.062908649,60196.33571,2974206.501,-0.619395375,1.308728933,-0.037326416,2.017921699,60196.75102,2974205.731,1.378334005,-0.094748467,-0.098885535,1.987983028
1609832195,60202.89805,2974192.662,-0.001463636,0.006866455,2.062940598,60196.27838,2974206.635,-0.617776632,1.308175564,-0.128421387,2.017647393,60196.66365,2974205.845,1.38513935,0.008286212,0.06393252,1.989217104
1609832195,60202.89805,2974192.662,-0.001722735,0.006256104,2.062897444,60196.22382,2974206.763,-0.600893438,1.282350898,-0.159549316,2.01697894,60196.56887,2974205.981,1.456377924,0.08973252,0.131205897,1.998301093
1609832195,60202.89815,2974192.662,-0.002097811,-0.000610352,2.062831879,60196.17249,2974206.887,-0.593475938,1.264841557,-0.177096924,2.01637387,60196.53944,2974206.124,1.475385244,0.077376334,0.082372384,1.995601083
1609832195,60202.89826,2974192.662,-0.002160957,-0.011749268,2.062824965,60196.12216,2974207.009,-0.57978195,1.244977117,-0.166110596,2.015852955,60196.5367,2974206.254,1.43584951,-0.091898775,-0.23113744,1.983337217
1609832196,60202.89831,2974192.662,-0.002309964,0.021820068,2.062841415,60196.06918,2974207.134,-0.565007925,1.229907393,-0.092868408,2.015500353,60196.47889,2974206.341,1.296018822,-0.166815791,-0.495850225,1.979784832
1609832196,60202.89839,2974192.662,-0.002170096,0.012969971,2.062886715,60196.01761,2974207.259,-0.552695632,1.210875154,-0.181827148,2.015193557,60196.44987,2974206.455,1.180124096,-0.204924345,-0.594483455,1.969987945
1609832196,60202.89851,2974192.662,-0.002376942,0.009765625,2.062905788,60195.96677,2974207.381,-0.545123816,1.190101504,-0.086459717,2.014637489,60196.38149,2974206.56,1.13174466,-0.07051704,-0.353934139,1.966426329
1609832196,60202.89863,2974192.663,-0.002799897,0.008392334,2.062922955,60195.91706,2974207.501,-0.529738247,1.173335791,-0.187167725,2.014286484,60196.30823,2974206.69,1.208336966,-0.008415914,-0.076447326,1.968721955
1609832196,60202.89877,2974192.663,-0.002988493,0.003967285,2.062954903,60195.8688,2974207.619,-0.516210973,1.151300073,-0.300540527,2.014154924,60196.26262,2974206.815,1.279851137,0.035384376,0.112979902,1.972309973
1609832196,60202.89896,2974192.663,-0.000951636,0.006103516,2.062908649,60195.82171,2974207.735,-0.503127754,1.121336579,-0.497989258,2.013963176,60196.20457,2974206.923,1.314798504,0.047722607,0.091938201,1.973047648
1609832196,60202.89827,2974192.663,-0.001157575,0.025787354,2.062875986,60195.77637,2974207.846,-0.47694844,1.078737974,-0.690097412,2.013545592,60196.1418,2974207.036,1.303975728,0.048058492,-0.052865269,1.979762057
1609832196,60202.89769,2974192.662,-0.001736783,0.018005371,2.062888384,60195.73002,2974207.954,-0.455410451,1.017960906,-0.835971436,2.01305131,60196.09487,2974207.134,1.241026246,0.062615164,-0.168837457,1.982291264
1609832196,60202.89717,2974192.662,-0.002190148,0.003662109,2.062922478,60195.6828,2974208.056,-0.418474555,0.942268968,-0.821017822,2.012853703,60196.03769,2974207.235,1.198068348,0.076032594,-0.423780774,1.990580873
1609832196,60202.89721,2974192.662,-0.00240873,0.002288818,2.062907934,60195.6391,2974208.151,-0.378193825,0.86920315,-0.835055908,2.012741318,60195.97531,2974207.291,1.060713846,0.135253832,-0.608801036,2.008336046
1609832197,60202.89727,2974192.663,-0.00228919,-0.002746582,2.062898397,60195.60634,2974208.235,-0.336478591,0.79952383,-0.749454102,2.012557027,60195.94623,2974207.365,0.939712408,0.128487355,-0.898023573,2.027735672
1609832197,60202.8973,2974192.663,-0.002421384,-0.014343262,2.062887192,60195.57748,2974208.313,-0.29713124,0.73308605,-0.644321045,2.012511221,60195.92575,2974207.422,0.769156169,0.098677272,-0.942894513,2.04890114
1609832197,60202.89739,2974192.663,-0.00241899,0.010223389,2.062906504,60195.55159,2974208.384,-0.271670669,0.675170541,-0.591830811,2.01214477,60195.9215,2974207.499,0.683941515,-0.042429799,-0.910311146,2.052845847
1609832197,60202.89742,2974192.663,-0.002466843,0.016937256,2.062905312,60195.52801,2974208.45,-0.245514348,0.623823225,-0.58099707,2.011840637,60195.88285,2974207.558,0.630923629,-0.06769828,-0.785436952,2.050343271
1609832197,60202.8975,2974192.664,-0.002704299,0.027160645,2.0629282,60195.50706,2974208.511,-0.215655908,0.575457871,-0.611056885,2.01165315,60195.86832,2974207.603,0.58078419,-0.092051175,-0.737579754,2.05748565
1609832197,60202.89742,2974192.664,-0.001199255,0.019989014,2.062958717,60195.489,2974208.566,-0.185691714,0.524214208,-0.506839355,2.011678184,60195.88595,2974207.66,0.514335323,-0.13743281,-0.764559885,2.043318363
1609832197,60202.89725,2974192.663,-0.001150599,-0.007019043,2.062939882,60195.47351,2974208.617,-0.161228746,0.479240924,-0.405826172,2.011351148,60195.8413,2974207.68,0.424939605,-0.077809385,-0.770008507,2.044421551
1609832197,60202.89658,2974192.662,-0.000895862,-0.020141602,2.062895298,60195.45451,2974208.657,-0.166719869,0.412764013,-0.390719971,2.011060331,60195.85143,2974207.717,0.352234093,-0.110455145,-0.682553787,2.019635971
1609832197,60202.89656,2974192.662,-0.000698933,-0.003967285,2.06290102,60195.43171,2974208.685,-0.145988867,0.37889567,-0.451602539,2.010999078,60195.82965,2974207.756,0.330996081,-0.031021919,-0.532334435,2.003196745
1609832197,60202.8965,2974192.662,-0.000910221,0.021362305,2.062880278,60195.41073,2974208.71,-0.126478583,0.340449452,-0.471133789,2.010968185,60195.85694,2974207.809,0.327550027,-0.159215737,-0.346547221,1.956014833
1609832198,60202.89643,2974192.662,-0.00123401,0.00869751,2.062809944,60195.40033,2974208.742,-0.104377344,0.299479365,-0.464725098,2.010814254,60195.81488,2974207.829,0.344164663,-0.082037041,-0.27509673,1.922635429
1609832198,60202.89633,2974192.662,-0.000941098,0.001983643,2.062772751,60195.39215,2974208.771,-0.079625353,0.261542916,-0.466403564,2.010730631,60195.79564,2974207.85,0.32393773,-0.047658333,-0.312160665,1.857399177
1609832198,60202.89624,2974192.662,-0.000964755,-0.001678467,2.062763214,60195.38611,2974208.795,-0.059680447,0.221954793,-0.467929443,2.010792417,60195.76763,2974207.848,0.259580145,0.119360579,-0.387507401,#NAME?
1609832198,60202.89612,2974192.662,-0.000782481,-0.014953613,2.062768459,60195.38186,2974208.815,-0.039279211,0.182823017,-0.41391333,2.010675237,60195.78094,2974207.875,0.202060242,0.083306645,-0.44163578,#NAME?
1609832198,60202.89601,2974192.662,-0.000763971,0.026245117,2.062824488,60195.37968,2974208.832,-0.017133264,0.146706104,-0.454196533,2.010575635,60195.78133,2974207.892,0.149803532,0.043451146,-0.416669252,#NAME?
1609832198,60202.89594,2974192.662,-0.00124564,0.019073486,2.062882423,60195.37951,2974208.845,0.003521146,0.110926993,-0.410861572,2.010572972,60195.74641,2974207.884,0.118986134,0.050785018,-0.40009519,#NAME?
1609832198,60202.89592,2974192.661,-0.001129431,0.000305176,2.062817574,60195.38114,2974208.854,0.021481579,0.075036928,-0.392856201,2.010570309,60195.75348,2974207.893,0.082720679,0.046320661,-0.392577218,#NAME?
1609832198,60202.89579,2974192.661,-0.001096469,0.004119873,2.062826633,60195.3841,2974208.857,0.034718163,0.000982216,-0.270022949,2.010455793,60195.76669,2974207.9,0.039775073,0.025327448,-0.420989826,#NAME?
1609832198,60202.89577,2974192.661,-0.001153772,-0.003967285,2.062802076,60195.38827,2974208.856,0.048244972,-0.020656385,0.136166016,2.010472305,60195.75243,2974207.882,-0.015144232,0.009328351,-0.414403413,#NAME?
1609832198,60202.89577,2974192.661,-0.00084264,-0.007476807,2.062853098,60195.39287,2974208.853,0.04502286,-0.012882168,0.130825439,2.010512252,60195.76607,2974207.887,-0.046264057,-0.024947396,-0.338673625,#NAME?
1609832199,60202.89579,2974192.661,-0.00062242,0.020751953,2.062846661,60195.39694,2974208.852,0.038396884,-0.002653953,-0.018558105,2.010440879,60195.77087,2974207.896,-0.04282091,-0.023952198,-0.23836264,#NAME?
1609832199,60202.89608,2974192.661,-0.000498005,0.015869141,2.062842607,60195.40082,2974208.852,0.040383041,-0.001934963,-0.06525,2.010430759,60195.7424,2974207.874,-0.039993625,0.023241029,-0.123296922,#NAME?
1609832199,60202.89647,2974192.661,-0.000577871,0.014190674,2.062834024,60195.40502,2974208.852,0.043126155,-0.004547122,-0.01748999,2.010456326,60195.75234,2974207.883,-0.018102456,0.028168233,-0.050779829,#NAME?
1609832199,60202.89647,2974192.661,-0.000122446,0.014953613,2.062845707,60195.40933,2974208.851,0.043013148,-0.005535852,0.040951172,2.010481359,60195.76735,2974207.897,-0.002104898,0.00782404,-0.001774814,#NAME?
1609832199,60202.89647,2974192.661,-0.000348089,-0.008544922,2.062857389,60195.41358,2974208.85,0.041974917,-0.001481438,0.014248291,2.010427563,60195.75476,2974207.883,0.002153243,-0.014534063,0.021550671,#NAME?
1609832199,60202.89647,2974192.661,-0.001438966,-0.003662109,2.062842607,60195.41778,2974208.85,0.042564835,-0.001836932,-0.033511719,2.010454195,60195.78585,2974207.903,0.012283486,-0.099427899,0.008767952,#NAME?
1609832199,60202.898,2974192.661,-0.001611647,0.027008057,2.062837601,60195.42216,2974208.85,0.04505216,-0.004412355,0.004330078,2.010395606,60195.77657,2974207.9,0.005801193,-0.065032632,-0.003255702,#NAME?
1609832199,60202.89832,2974192.662,-0.001459437,0.014343262,2.062852144,60195.41818,2974208.847,0.005712014,-0.00971006,0.005245605,2.010450999,60195.75091,2974207.879,-0.004776638,-0.006930266,-0.010847468,#NAME?
1609832199,60202.89832,2974192.662,-0.002207466,0.007171631,2.062868118,60195.40682,2974208.844,0.004619681,-0.00835728,-0.021762451,2.010490947,60195.78137,2974207.9,-0.001156733,-0.008296769,-0.020781413,#NAME?
1609832199,60202.89774,2974192.662,-0.002340342,0.016326904,2.062931538,60195.39607,2974208.84,0.005966035,-0.009180574,-0.021915039,2.010457924,60195.77699,2974207.896,-0.0089776,0.008272749,-0.020469543,#NAME?
1609832200,60202.89774,2974192.662,-0.002668595,0.007019043,2.062898397,60195.39671,2974208.839,0.006857955,-0.009731852,0.040188232,2.010419041,60195.76284,2974207.881,-0.015063045,-0.000981184,-0.013063808,#NAME?
1609832200,60202.89774,2974192.662,-0.003056137,-0.007171631,2.062942743,60195.39732,2974208.838,0.005929882,-0.007934506,0.003567139,2.010399334,60195.77098,2974207.893,-0.006297153,0.016325075,0.011278186,#NAME?
1609832200,60202.89774,2974192.662,-0.003483629,0.014648438,2.062951803,60195.39789,2974208.837,0.00655672,-0.007559818,-0.03488501,2.010322635,60195.77981,2974207.9,0.002734855,-0.002118696,0.028955817,#NAME?
1609832200,60202.89774,2974192.662,-0.003505308,0.023040771,2.062918186,60195.39856,2974208.837,0.007691015,-0.008445897,-0.011539063,2.010312515,60195.74407,2974207.876,0.005494392,0.05815029,0.031126045,#NAME?
1609832200,60202.89774,2974192.662,-0.003774211,0.021514893,2.06290102,60195.39928,2974208.836,0.007336303,-0.007162757,0.000362793,2.010327429,60195.7711,2974207.896,0.011145575,0.013061959,0.007755094,#NAME?
1609832200,60202.8988,2974192.664,-0.00210318,0.013122559,2.062944174,60195.39999,2974208.835,0.007423568,-0.005584989,-0.023746094,2.010413182,60195.77725,2974207.896,0.001156105,0.014942648,-0.013200431,#NAME?
1609832200,60202.89872,2974192.664,-0.00250704,0.003814697,2.062982082,60195.40076,2974208.834,0.008215875,-0.006522073,0.005703369,2.010494675,60195.75432,2974207.877,-0.009342799,0.008786948,-0.022536603,#NAME?
1609832200,60202.89825,2974192.663,-0.003000768,-0.015258789,2.062929869,60195.39796,2974208.835,-0.008082175,-0.001819728,0.017452637,2.010525568,60195.76032,2974207.888,-0.00492626,0.022680335,-0.008163694,#NAME?
1609832200,60202.89825,2974192.663,-0.00335485,0.012054443,2.062908649,60195.39135,2974208.837,-0.007859249,-0.000358933,-0.020541748,2.010512785,60195.76185,2974207.89,-0.000491001,0.037877971,0.022008086,#NAME?
1609832200,60202.89825,2974192.663,-0.003590058,0.02166748,2.062929392,60195.38477,2974208.838,-0.007715776,-0.000569921,-0.01825293,2.010482425,60195.75176,2974207.883,0.008971532,0.025463794,0.022065174,#NAME?
1609832201,60202.89773,2974192.663,-0.00427862,0.018310547,2.062912703,60195.38404,2974208.838,-0.006839922,-0.000660507,-0.002994141,2.010417976,60195.76563,2974207.893,0.010475263,-0.008116735,0.012427881,#NAME?
1609832201,60202.89773,2974192.663,-0.004879532,0.009155273,2.062876701,60195.38336,2974208.838,-0.006799516,0.000431067,-0.005130371,2.010529829,60195.77301,2974207.895,0.005557379,-0.029946515,-0.008720486,#NAME?
1609832201,60202.89773,2974192.663,-0.005026585,0.004272461,2.062841415,60195.3827,2974208.838,-0.006663884,0.001238929,-0.004214844,2.010463782,60195.75052,2974207.881,-0.002080683,0.004030954,-0.010709807,#NAME?
1609832201,60202.89773,2974192.663,-0.00552279,0.018005371,2.062881947,60195.38209,2974208.839,-0.005641192,0.001107097,-0.007114014,2.010541547,60195.79266,2974207.906,0.002070418,-0.073811374,-0.010096038,#NAME?
1609832201,60202.89773,2974192.663,-0.006145539,0.024871826,2.062877655,60195.38159,2974208.839,-0.0049285,0.001632598,0.005550781,2.010497871,60195.78801,2974207.903,0.000683863,-0.05673755,0.01146888,#NAME?
1609832201,60202.89773,2974192.663,-0.002686352,0.016479492,2.06288147,60195.38109,2974208.839,-0.005012869,0.002205774,-0.020541748,2.010534623,60195.74418,2974207.883,0.008470952,0.011191385,0.028644701,#NAME?
1609832201,60202.89773,2974192.663,-0.002918706,-0.005645752,2.062806845,60195.38062,2974208.839,-0.004438307,0.002549752,-0.017947754,2.010552732,60195.77694,2974207.906,0.020265772,0.018961534,0.019837828,#NAME?
1609832201,60202.89773,2974192.663,-0.003337287,-0.002746582,2.062832355,60195.38014,2974208.84,-0.003545434,0.003479441,-0.000247559,2.010578831,60195.76772,2974207.896,0.011355539,0.06431088,-0.018032424,#NAME?
